aba_number,address,city,state,bank_name
41204726,120 NORTH ST.,BELLEVUE,OHIO,FIRST NATIONAL BANK
42102270,202 SOUTH MAIN STREET,LONDON,KENTUCKY,FIRST NATIONAL BANK
42102571,1126 MAIN STREET,JACKSON,KENTUCKY,FIRST NATIONAL BANK
42103473,200 SOUTH CAROL MALONE BLVD,GRAYSON,KENTUCKY,FIRST NATIONAL BANK
42105442,120 TOWN SQUARE,MANCHESTER,KENTUCKY,FIRST NATIONAL BANK
42206422,121 EAST MAIN STREET,BLANCHESTER,OHIO,FIRST NATIONAL BANK
42206503,17 NORTH MAIN STREET,GERMANTOWN,OHIO,FIRST NATIONAL BANK
42306720,P.O. BOX 68,NEW BREMEN,OHIO,FIRST NATIONAL BANK
44106384,86 N. KENNEBEC AVE.,MCCONNELSVILLE,OHIO,FIRST NATIONAL BANK
44206475,P.O. BOX 147,WAVERLY,OHIO,FIRST NATIONAL BANK
51403041,P O BOX 29,ALTAVISTA,VIRGINIA,FIRST NATIONAL BANK
61202245,626 LIBERTY STREET,WAYNESBORO,GEORGIA,FIRST NATIONAL BANK
63104312,3000 HWY 19A,MOUNT DORA,FLORIDA,FIRST NATIONAL BANK
64101194,PO BOX 289,PULASKI,TENNESSEE,FIRST NATIONAL BANK
64102371,P.O. BOX 989,MANCHESTER,TENNESSEE,FIRST NATIONAL BANK
64107994,PO BOX 289,PULASKI,TENNESSEE,FIRST NATIONAL BANK
64204444,P.O. BOX 950,HELENWOOD,TENNESSEE,FIRST NATIONAL BANK
65505870,121 E. CANAL STREET,PICAYUNE,MISSISSIPPI,FIRST NATIONAL BANK
71122564,1601 15TH STREET,MOLINE,ILLINOIS,FIRST NATIONAL BANK
73902766,316 EAST BREMER AVENUE,WAVERLY,IOWA,FIRST NATIONAL BANK
73904890,PO BOX 325,MANNING,IOWA,FIRST NATIONAL BANK
73907855,PO BOX 68,PRIMGHAR,IOWA,FIRST NATIONAL BANK
73910237,801 S. FREMONT,SHENANDOAH,IOWA,FIRST NATIONAL BANK
73915520,101 EAST MAIN ST,REMBRANDT,IOWA,FIRST NATIONAL BANK
73922940,316 E BREMER AVE,WAVERLY,IOWA,FIRST NATIONAL BANK
74907126,302 S MAIN STREET,CLOVERDALE,INDIANA,FIRST NATIONAL BANK
81017478,PO BOX 507,WATERLOO,ILLINOIS,FIRST NATIONAL BANK
81205112,432 W GALLATIN STREET,VANDALIA,ILLINOIS,FIRST NATIONAL BANK
81205222,115 N WALNUT ST,CARMI,ILLINOIS,FIRST NATIONAL BANK
81211300,301 E MAIN ST,ALLENDALE,ILLINOIS,FIRST NATIONAL BANK
81211928,P.O. BOX 310,BROWNSTOWN,ILLINOIS,FIRST NATIONAL BANK
81220087,301 E MAIN ST,ALLENDALE,ILLINOIS,FIRST NATIONAL BANK
81903524,324 N STATE ST,LITCHFIELD,ILLINOIS,FIRST NATIONAL BANK
81904015,115 SOUTH ELM,STAUNTON,ILLINOIS,FIRST NATIONAL BANK
81905069,P.O. BOX 377,SPARTA,ILLINOIS,FIRST NATIONAL BANK
81905344,210 S MAIN ST,PINCKNEYVILLE,ILLINOIS,FIRST NATIONAL BANK
81909146,P.O. BOX 469,RAYMOND,ILLINOIS,FIRST NATIONAL BANK
83905892,P O BOX 220,RUSSELL SPRINGS,KENTUCKY,FIRST NATIONAL BANK
91108746,400 SUNDAY LAKE STREET,WAKEFIELD,MICHIGAN,FIRST NATIONAL BANK
91200738,P.O.BOX 547,CHISHOLM,MINNESOTA,FIRST NATIONAL BANK
91201232,1600 PAUL BUNYAN DRIVE NW,BEMIDJI,MINNESOTA,FIRST NATIONAL BANK
91204080,PO BOX N,BAGLEY,MINNESOTA,FIRST NATIONAL BANK
91204255,109 NORTH ST. PAUL AVENUE,FULDA,MINNESOTA,FIRST NATIONAL BANK
91204569,PO BOX 129,MCINTOSH,MINNESOTA,FIRST NATIONAL BANK
91204763,PO BOX 96,HENNING,MINNESOTA,FIRST NATIONAL BANK
91212179,1307 E 7TH ST,ATLANTIC,IOWA,FIRST NATIONAL BANK
91403140,PO BOX 576,FREDERICK,SOUTH DAKOTA,FIRST NATIONAL BANK
91407191,PO BOX 67,RAMONA,SOUTH DAKOTA,FIRST NATIONAL BANK
91408381,141 EAST MAIN STREET,OLDHAM,SOUTH DAKOTA,FIRST NATIONAL BANK
91409801,3455 AVE OF THE CITIES,MOLINE,ILLINOIS,FIRST NATIONAL BANK
91803957,BOX 129,BANGOR,WISCONSIN,FIRST NATIONAL BANK
91901561,101 N STATE ST,WASECA,MINNESOTA,FIRST NATIONAL BANK
91903310,PO BOX 38,MILACA,MINNESOTA,FIRST NATIONAL BANK
91903530,PO BOX 580,OSAKIS,MINNESOTA,FIRST NATIONAL BANK
91904018,PO BOX 200,FAIRFAX,MINNESOTA,FIRST NATIONAL BANK
91904270,PO BOX 160,LE CENTER,MINNESOTA,FIRST NATIONAL BANK
91905648,PO BOX 520,WALKER,MINNESOTA,FIRST NATIONAL BANK
91909068,211 SECOND STREET,PROCTOR,MINNESOTA,FIRST NATIONAL BANK
91913177,P.O. BOX 490,COKATO,MINNESOTA,FIRST NATIONAL BANK
101101866,101 E. MAIN,BELOIT,KANSAS,FIRST NATIONAL BANK
101102548,202 E 11TH STREET,GOODLAND,KANSAS,FIRST NATIONAL BANK
101106560,105 EAST LONG,DIGHTON,KANSAS,FIRST NATIONAL BANK
101113812,1201 W AMITY,LOUISBURG,KANSAS,FIRST NATIONAL BANK
101113841,P O BOX 6,HARVEYVILLE,KANSAS,FIRST NATIONAL BANK
101114031,PO BOX 67,HOPE,KANSAS,FIRST NATIONAL BANK
101115111,806 W. 5TH ST.,WAMEGO,KANSAS,FIRST NATIONAL BANK
101201164,P O BOX 388,NEVADA,MISSOURI,FIRST NATIONAL BANK
103100522,405 W MAIN,ARDMORE,OKLAHOMA,FIRST NATIONAL BANK
103101424,405 MAIN ST.,ARDMORE,OKLAHOMA,FIRST NATIONAL BANK
103102203,P.O. BOX 366,PAWNEE,OKLAHOMA,FIRST NATIONAL BANK
103102494,301 W MAIN,MARLOW,OKLAHOMA,FIRST NATIONAL BANK
103102889,P.O. BOX 70,BROKEN ARROW,OKLAHOMA,FIRST NATIONAL BANK
103103147,301 W. BROADWAY,THOMAS,OKLAHOMA,FIRST NATIONAL BANK
103103600,106 S BROADWAY,COWETA,OKLAHOMA,FIRST NATIONAL BANK
103104544,400 E. 1ST STREET,HEAVENER,OKLAHOMA,FIRST NATIONAL BANK
103107486,P O BOX 429,FLETCHER,OKLAHOMA,FIRST NATIONAL BANK
103110046,DRAWER 840,HOOKER,OKLAHOMA,FIRST NATIONAL BANK
103110428,124 NORTH MAIN,OKEENE,OKLAHOMA,FIRST NATIONAL BANK
104100945,202 MAIN STREET,CHADRON,NEBRASKA,FIRST NATIONAL BANK
104101465,1411 M ST,ORD,NEBRASKA,FIRST NATIONAL BANK
104113217,1411 M ST,ORD,NEBRASKA,FIRST NATIONAL BANK
104900585,P.O. BOX 418,FAIRBURY,NEBRASKA,FIRST NATIONAL BANK
104904882,323 E 7TH ST.,LOGAN,IOWA,FIRST NATIONAL BANK
104905881,125 MAIN STREET,JOHNSON,NEBRASKA,FIRST NATIONAL BANK
107001960,P O BOX 578,FORT COLLINS,COLORADO,FIRST NATIONAL BANK
107003353,P O BOX 578,FORT COLLINS,COLORADO,FIRST NATIONAL BANK
107006677,303 W. MAIN,ARTESIA,NEW MEXICO,FIRST NATIONAL BANK
111101225,2001 N TRENTON ST,RUSTON,LOUISIANA,FIRST NATIONAL BANK
111302587,911 HUTCHINGS,BALLINGER,TEXAS,FIRST NATIONAL BANK
111304608,1021 12TH STREET,ANSON,TEXAS,FIRST NATIONAL BANK
111306059,717 10TH STREET,PADUCAH,TEXAS,FIRST NATIONAL BANK
111306758,118 N GARFIELD,ROTAN,TEXAS,FIRST NATIONAL BANK
111307252,602 4TH STREET,STERLING CITY,TEXAS,FIRST NATIONAL BANK
111307265,1601 SOUTH 1ST STREET,TAHOKA,TEXAS,FIRST NATIONAL BANK
111307841,100 SOUTH MAIN,ELDORADO,TEXAS,FIRST NATIONAL BANK
111308358,PO BOX 550,FLOYDADA,TEXAS,FIRST NATIONAL BANK
111309234,136 W 7TH,ASPERMONT,TEXAS,FIRST NATIONAL BANK
111311785,P.O. BOX 589,MERTZON,TEXAS,FIRST NATIONAL BANK
111313479,P O BOX 1040,WHEELER,TEXAS,FIRST NATIONAL BANK
111315794,729 W. 7TH ST.,SPEARMAN,TEXAS,FIRST NATIONAL BANK
111319538,320 EAST MAIN,QUITAQUE,TEXAS,FIRST NATIONAL BANK
111901988,220 PALO PINTO STREET,WEATHERFORD,TEXAS,FIRST NATIONAL BANK
111904192,P O BOX 909,MT VERNON,TEXAS,FIRST NATIONAL BANK
111904480,401 SOUTH MAIN STREET,MCGREGOR,TEXAS,FIRST NATIONAL BANK
111904859,315 N. MAIN,WINNSBORO,TEXAS,FIRST NATIONAL BANK
111905324,11 WESTSIDE SQUARE,COOPER,TEXAS,FIRST NATIONAL BANK
111905434,P O BOX 587,KEMP,TEXAS,FIRST NATIONAL BANK
111906161,214 NORTH HOUSTON STREET,GRANBURY,TEXAS,FIRST NATIONAL BANK
111907348,101 7TH STREET,MOODY,TEXAS,FIRST NATIONAL BANK
111908509,BOX 137,GORDON,TEXAS,FIRST NATIONAL BANK
111908583,106 HAMILTON,TRENTON,TEXAS,FIRST NATIONAL BANK
111908758,BOX 158,LIPAN,TEXAS,FIRST NATIONAL BANK
111909281,899 NE ALSBURY,BURLESON,TEXAS,FIRST NATIONAL BANK
111911033,505 EAST 1ST STREET,HUGHES SPRINGS,TEXAS,FIRST NATIONAL BANK
111912090,115 S MEMORY LANE,EVANT,TEXAS,FIRST NATIONAL BANK
111913248,109 S BRITTON ST,TOM BEAN,TEXAS,FIRST NATIONAL BANK
111914878,115 S MEMORY LANE,EVANT,TEXAS,FIRST NATIONAL BANK
111915770,825 N. PATRICK,DUBLIN,TEXAS,FIRST NATIONAL BANK
111916452,P.O. BOX 94905,WICHITA FALLS,TEXAS,FIRST NATIONAL BANK
111920516,P O BOX 440,DUBLIN,TEXAS,FIRST NATIONAL BANK
112202123,414 TENTH STREET,ALAMOGORDO,NEW MEXICO,FIRST NATIONAL BANK
112307222,119 NORTH SAINT PETER,STANTON,TEXAS,FIRST NATIONAL BANK
112323387,1000 W. DICKINSON,FT STOCKTON,TEXAS,FIRST NATIONAL BANK
113101317,122 WESTWAY,LAKE JACKSON,TEXAS,FIRST NATIONAL BANK
113103687,100 E. MAIN,BELLVILLE,TEXAS,FIRST NATIONAL BANK
113104000,1300 11TH STREET,HUNTSVILLE,TEXAS,FIRST NATIONAL BANK
113104712,P O BOX 269,GIDDINGS,TEXAS,FIRST NATIONAL BANK
113104880,100 COMMERCE STREET,EAGLE LAKE,TEXAS,FIRST NATIONAL BANK
113105452,308 W. CHURCH ST,LIVINGSTON,TEXAS,FIRST NATIONAL BANK
113106833,PO BOX 607,SHINER,TEXAS,FIRST NATIONAL BANK
113108802,80 SUGAR CREEK CENTER BLVD,SUGAR LAND,TEXAS,FIRST NATIONAL BANK
113109131,1071 HWY 90 SOUTH,ANDERSON,TEXAS,FIRST NATIONAL BANK
113113868,105 SOUTH ROBB ST,TRINITY,TEXAS,FIRST NATIONAL BANK
113123162,1101 HIGHWAY 35 SOUTH,PORT LAVACA,TEXAS,FIRST NATIONAL BANK
113123560,P O BOX 700,JASPER,TEXAS,FIRST NATIONAL BANK
113123625,505 EAST 1ST STREET,HUGHES SPRINGS,TEXAS,FIRST NATIONAL BANK
113123654,2301 N MAIN,PEARLAND,TEXAS,FIRST NATIONAL BANK
114902777,1400 E. HOUSTON,BEEVILLE,TEXAS,FIRST NATIONAL BANK
114904953,489 HWY 71 W,BASTROP,TEXAS,FIRST NATIONAL BANK
114912479,709 PADRE BLVD.,SOUTH PADRE ISLAND,TEXAS,FIRST NATIONAL BANK
114916019,P O BOX 99,HEBBRONVILLE,TEXAS,FIRST NATIONAL BANK
114919676,PO BOX 678,FALFURRIAS,TEXAS,FIRST NATIONAL BANK
11000138,8001 VILLA PARK DRIVE,HENRICO,VIRGINIA,"BANK OF AMERICA, N.A."
11001742,PO BOX 27025,RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
11200365,8001 VILLA PARK DRIVE,HENRICO,VIRGINIA,"BANK OF AMERICA, N.A."
11400495,8001 VILLA PARK DRIVE,HENRICO,VIRGINIA,"BANK OF AMERICA, N.A."
11500010,8001 VILLA PARK DRIVE,HENRICO,VIRGINIA,"BANK OF AMERICA, N.A."
11900571,8001 VILLA PARK DRIVE,HENRICO,VIRGINIA,"BANK OF AMERICA, N.A."
21000322,VA2-430-01-01,RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
21100329,VA2-430-01-01,RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
21202609,VA2-430-01-01,RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
21404465,VA2-430-01-01,RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
21901748,VA2-430-01-01,RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
22000127,8001 VILLA PARK DRIVE,HENRICO,VIRGINIA,"BANK OF AMERICA, N.A."
22300160,VA2-430-01-01,RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
28000325,VA2-430-01-01,RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
31100160,ATTN: ACH COORDINATOR/MS2912,WILMINGTON,DELAWARE,"BANK OF AMERICA, N.A."
51000017,8001 VILLA PARK DRIVE,HENRICO,VIRGINIA,"BANK OF AMERICA, N.A."
51000101,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
51400361,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
51400507,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
51400646,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
52001633,8001 VILLA PARK DRIVE,HENRICO,VIRGINIA,"BANK OF AMERICA, N.A."
53000196,"P O BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
53100258,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
53100559,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
53101396,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
53107989,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
53200064,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
53200446,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
53201610,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
53900377,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
53904483,8001 VILLA PARK DRIVE,HENRICO,VIRGINIA,"BANK OF AMERICA, N.A."
54001204,8001 VILLA PARK DRIVE,HENRICO,VIRGINIA,"BANK OF AMERICA, N.A."
55002341,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
56007387,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
61000052,8001 VILLA PARK DRIVE,HENRICO,VIRGINIA,"BANK OF AMERICA, N.A."
61000078,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
61112788,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
63000047,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
63100277,8001 VILLA PARK DRIVE,HENRICO,VIRGINIA,"BANK OF AMERICA, N.A."
63100552,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
63100714,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
63103193,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
63104215,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
63104697,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
63104972,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
63105683,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
63106006,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
63106129,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
63106145,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
63106268,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
63107610,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
63109058,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
63110092,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
63112294,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
63200407,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
63201040,VA2-430-01-01,RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
64000020,8001 VILLA PARK DRIVE,HENRICO,VIRGINIA,"BANK OF AMERICA, N.A."
66005502,VA2-430-01-01,RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
67002436,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
67003985,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
67005475,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
67005679,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
67006063,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
67006238,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
67007130,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
67007758,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
67007949,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
67008579,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
67008582,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
67014026,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
71000039,P O BOX 27025,RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
71000505,SUITE 823,CHICAGO,ILLINOIS,"BANK OF AMERICA, N.A."
71923284,P O BOX 27025,RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
81000032,8001 VILLA PARK DRIVE,HENRICO,VIRGINIA,"BANK OF AMERICA, N.A."
81904808,VA2-430-01-01,RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
82907545,VA2-430-01-01,RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
82908560,VA2-430-01-01,RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
84000819,VA2-430-01-01,RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
86500087,VA2-430-01-01,RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
101000035,PO BOX 27025,RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
101001173,PO BOX 27025,RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
103000017,8001 VILLA PARK DRIVE,HENRICO,VIRGINIA,"BANK OF AMERICA, N.A."
107000327,8001 VILLA PARK DRIVE,HENRICO,VIRGINIA,"BANK OF AMERICA, N.A."
111000012,8001 VILLA PARK DRIVE,HENRICO,VIRGINIA,"BANK OF AMERICA, N.A."
111000025,8001 VILLA PARK DRIVE,HENRICO,VIRGINIA,"BANK OF AMERICA, N.A."
113000023,8001 VILLA PARK DRIVE,HENRICO,VIRGINIA,"BANK OF AMERICA, N.A."
121000044,PO BOX 27025,RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
121000345,PO BOX 27025,RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
121000358,8001 VILLA PARK DRIVE,HENRICO,VIRGINIA,"BANK OF AMERICA, N.A."
121000536,PO BOX 27025,RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
121000853,PO BOX 27025,RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
121103886,PO BOX 27025,RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
121108250,PO BOX 27025,RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
122000030,8001 VILLA PARK DRIVE,HENRICO,VIRGINIA,"BANK OF AMERICA, N.A."
122000616,PO BOX 27025,RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
122000661,PO BOX 27025,RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
122101706,8001 VILLA PARK DRIVE,HENRICO,VIRGINIA,"BANK OF AMERICA, N.A."
122203248,PO BOX 37025,SAN FRANCISCO,CALIFORNIA,"BANK OF AMERICA, N.A."
122206216,PO BOX 27025,RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
122400724,8001 VILLA PARK DRIVE,HENRICO,VIRGINIA,"BANK OF AMERICA, N.A."
221172513,VA2-430-01-01,RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
221270347,VA2-430-01-01,RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
221371246,VA2-430-01-01,RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
267086058,"PO BOX 27025, VA2-430-01-01",RICHMOND,VIRGINIA,"BANK OF AMERICA, N.A."
323070380,8001 VILLA PARK DRIVE,HENRICO,VIRGINIA,"BANK OF AMERICA, N.A."
51502528,660 CENTRAL AVE,BARBOURSVILLE,WEST VIRGINIA,FIRST STATE BANK
61101113,PO BOX 555,WRENS,GEORGIA,FIRST STATE BANK
62201892,88730 HWY 9,LINEVILLE,ALABAMA,FIRST STATE BANK
63113523,2323 STICKNEY PT RD,SARASOTA,FLORIDA,FIRST STATE BANK
65301689,P.O. BOX 506,WAYNESBORO,MISSISSIPPI,FIRST STATE BANK
65304084,717 WAYNE ST,WAYNESBORO,MISSISSIPPI,FIRST STATE BANK
65305863,717 WAYNE STREET,WAYNESBORO,MISSISSIPPI,FIRST STATE BANK
65306079,717 WAYNE ST,WAYNESBORO,MISSISSIPPI,FIRST STATE BANK
71114491,719 WASHINGTON ST,MENDOTH,ILLINOIS,FIRST STATE BANK
71121963,201 W MAIN STREET,MONTICELLO,ILLINOIS,FIRST STATE BANK
71921532,719 WASHINGTON ST,MENDOTA,ILLINOIS,FIRST STATE BANK
73904939,106 W FIRST ST,SUNMER,IOWA,FIRST STATE BANK
73905417,PO BOX 187,LYNNVILLE,IOWA,FIRST STATE BANK
73913425,PO BOX 187,LYNNVILLE,IOWA,FIRST STATE BANK
73914411,P O BOX 187,LYNNVLLE,IOWA,FIRST STATE BANK
73920874,P O BOX 8,BRITT,IOWA,FIRST STATE BANK
73921543,304 E MAIN STREET,BELMOND,IOWA,FIRST STATE BANK
73921585,200 MOOREHEAD AVE,IDA GROVE,IOWA,FIRST STATE BANK
73921718,P O BOX 70,WEBSTER CITY,IOWA,FIRST STATE BANK
73921967,P.O. BOX 400,STUART,IOWA,FIRST STATE BANK
73922885,401 MAIN ST,NASHUA,IOWA,FIRST STATE BANK
75907497,113 W NORTH WATER ST,NEW LONDON,WISCONSIN,FIRST STATE BANK
75909660,113 W NORTH WATER ST,NEW LONDON,WISCONSIN,FIRST STATE BANK
81511754,106 E CLEVELAND,MONETT,MISSOURI,FIRST STATE BANK
81912379,114 WEST FRONT ST,CAMPBELL HILL,ILLINOIS,FIRST STATE BANK
82901020,200 PINE ST.,CROSSETT,ARKANSAS,FIRST STATE BANK
82901596,P.O. BOX 29,WARREN,ARKANSAS,FIRST STATE BANK
82903497,101 SOUTH CENTER STREET,LONOKE,ARKANSAS,FIRST STATE BANK
83901210,P.O. BOX 365,IRVINGTON,KENTUCKY,FIRST STATE BANK
83903564,PO BOX 365,IRVINGTON,KENTUCKY,FIRST STATE BANK
84204628,P.O. BOX 580,HOLLY SPRINGS,MISSISSIPPI,FIRST STATE BANK
91210744,400 MAIN AVENUE,BIGFORK,MINNESOTA,FIRST STATE BANK
91305329,BOX 68,BUXTON,NORTH DAKOTA,FIRST STATE BANK
91405258,PO BOX 77,GROTON,SOUTH DAKOTA,FIRST STATE BANK
91407667,709 MAIN ST,WILMOT,SOUTH DAKOTA,FIRST STATE BANK
91902049,423 MAIN STREET,SAUK CENTRE,MINNESOTA,FIRST STATE BANK
91905525,PO BOX 128,SWANVILLE,MINNESOTA,FIRST STATE BANK
91911548,PO BOX 308,WYOMING,MINNESOTA,FIRST STATE BANK
92902271,P.O. BOX 913,SHELBY,MONTANA,FIRST STATE BANK
101102768,105 W MAIN,NORTON,KANSAS,FIRST STATE BANK
101112318,206 N PENN,NESS CITY,KANSAS,FIRST STATE BANK
103008404,102 N. MAIN,NOBLE,OKLAHOMA,FIRST STATE BANK
103101505,102 W MAIN,ANADARKO,OKLAHOMA,FIRST STATE BANK
103101929,BOX 540,WATONGA,OKLAHOMA,FIRST STATE BANK
103102193,1111 S MUSKOGEE AVE,TAHLEQUAH,OKLAHOMA,FIRST STATE BANK
103103642,P O BOX 158,WAYNOKA,OKLAHOMA,FIRST STATE BANK
103103749,P.O. BOX 58,PONDCREEK,OKLAHOMA,FIRST STATE BANK
103107402,206 SOUTH MAIN,ELMORE CITY,OKLAHOMA,FIRST STATE BANK
103110237,P.O. BOX 1179,BOISE CITY,OKLAHOMA,FIRST STATE BANK
104102257,P O BOX 725,RANDOLPH,NEBRASKA,FIRST STATE BANK
104108691,P O BOX 96,FARNAM,NEBRASKA,FIRST STATE BANK
104111769,P. O. BOX 79,GOTHENBURG,NEBRASKA,FIRST STATE BANK
104113343,2002 BROADWAY,SCOTTSBLUFF,NEBRASKA,FIRST STATE BANK
104900116,PO BOX 549,FREMONT,NEBRASKA,FIRST STATE BANK
104900886,105 W MAIN,NORTON,KANSAS,FIRST STATE BANK
104901610,P.O. BOX 79,GOTHENBURG,NEBRASKA,FIRST STATE BANK
104904646,P O BOX 96,FARNAM,NEBRASKA,FIRST STATE BANK
104905836,211 COMMERCIAL ST,LOOMIS,NEBRASKA,FIRST STATE BANK
104907562,201 MAIN STREET,HORDVILLE,NEBRASKA,FIRST STATE BANK
104908257,211 COMMERCIAL ST,LOOMIS,NEBRASKA,FIRST STATE BANK
111308633,P.O. BOX 48,STRATFORD,TEXAS,FIRST STATE BANK
